model,filename,Correct,Human,Error
detectors_htc_r50,image_0071.jpg,True,False,False
detectors_htc_r50,image_0072.jpg,False,True,False
detectors_htc_r50,image_0073.jpg,False,False,True
detectors_htc_r50,image_0074.jpg,False,False,True
detectors_htc_r50,image_0075.jpg,True,False,False
detectors_htc_r50,image_0076.jpg,True,False,False
detectors_htc_r50,image_0077.jpg,False,False,True
detectors_htc_r50,image_0078.jpg,False,False,True
detectors_htc_r50,image_0079.jpg,False,False,True
detectors_htc_r50,image_0080.jpg,True,True,False
detectors_htc_r50,image_0081.jpg,False,True,False
detectors_htc_r50,image_0082.jpg,False,False,True
detectors_htc_r50,image_0083.jpg,False,True,False
detectors_htc_r50,image_0084.jpg,True,False,False
detectors_htc_r50,image_0085.jpg,False,True,False
detectors_htc_r50,image_0086.jpg,False,True,False
detectors_htc_r50,image_0087.jpg,True,False,False
detectors_htc_r50,image_0088.jpg,False,False,True
detectors_htc_r50,image_0089.jpg,True,False,False
detectors_htc_r50,image_0090.jpg,False,False,True
detectors_htc_r50,image_0091.jpg,False,True,False
detectors_htc_r50,image_0092.jpg,False,True,False
detectors_htc_r50,image_0093.jpg,True,False,False
detectors_htc_r50,image_0094.jpg,False,False,True
detectors_htc_r50,image_0095.jpg,False,False,True
detectors_htc_r50,image_0096.jpg,False,True,False
detectors_htc_r50,image_0097.jpg,False,False,True
detectors_htc_r50,image_0098.jpg,False,False,True
detectors_htc_r50,image_0099.jpg,True,False,False
detectors_htc_r50,image_0100.jpg,False,False,True
detectors_htc_r50,image_0101.jpg,True,False,False
detectors_htc_r50,image_0102.jpg,True,False,False
detectors_htc_r50,image_0103.jpg,False,False,True
detectors_htc_r50,image_0104.jpg,True,False,False
detectors_htc_r50,image_0105.jpg,False,False,True
detectors_htc_r50,image_0106.jpg,False,True,False
detectors_htc_r50,image_0107.jpg,True,False,False
detectors_htc_r50,image_0108.jpg,False,True,False
detectors_htc_r50,image_0109.jpg,False,True,False
detectors_htc_r50,image_0110.jpg,False,False,True
detectors_htc_r50,image_0111.jpg,True,False,False
detectors_htc_r50,image_0112.jpg,False,False,True
detectors_htc_r50,image_0113.jpg,False,True,False
detectors_htc_r50,image_0114.jpg,False,False,True
detectors_htc_r50,image_0115.jpg,False,False,True
detectors_htc_r50,image_0116.jpg,False,False,True
detectors_htc_r50,image_0117.jpg,False,False,True
detectors_htc_r50,image_0118.jpg,True,False,False
detectors_htc_r50,image_0119.jpg,False,True,False
detectors_htc_r50,image_0120.jpg,False,False,True
detectors_htc_r50,image_0121.jpg,False,False,True
detectors_htc_r50,image_0122.jpg,True,False,False
detectors_htc_r50,image_0123.jpg,False,True,False
detectors_htc_r50,image_0124.jpg,False,True,False
detectors_htc_r50,image_0125.jpg,False,False,True
detectors_htc_r50,image_0126.jpg,False,True,False
detectors_htc_r50,image_0127.jpg,False,False,True
detectors_htc_r50,image_0128.jpg,False,False,True
detectors_htc_r50,image_0129.jpg,True,False,False
detectors_htc_r50,image_0130.jpg,False,True,False
detectors_htc_r50,image_0131.jpg,False,True,False
detectors_htc_r50,image_0132.jpg,False,False,True
detectors_htc_r50,image_0133.jpg,False,False,True
detectors_htc_r50,image_0134.jpg,True,False,False
detectors_htc_r50,image_0135.jpg,False,True,False
detectors_htc_r50,image_0136.jpg,False,False,True
detectors_htc_r50,image_0137.jpg,False,True,False
detectors_htc_r50,image_0138.jpg,False,True,False
detectors_htc_r50,image_0139.jpg,False,False,True
detectors_htc_r50,image_0140.jpg,True,False,False
detectors_htc_r50,image_0141.jpg,True,False,False
detectors_htc_r50,image_0142.jpg,True,False,False
detectors_htc_r50,image_0143.jpg,False,False,True
detectors_htc_r50,image_0144.jpg,False,False,True
detectors_htc_r50,image_0145.jpg,False,False,True
detectors_htc_r50,image_0146.jpg,False,True,False
detectors_htc_r50,image_0147.jpg,False,False,True
detectors_htc_r50,image_0148.jpg,False,True,False
detectors_htc_r50,image_0149.jpg,False,True,False
detectors_htc_r50,image_0150.jpg,False,True,False
detectors_htc_r50,image_0151.jpg,True,False,False
detectors_htc_r50,image_0152.jpg,False,False,True
detectors_htc_r50,image_0153.jpg,False,True,False
detectors_htc_r50,image_0154.jpg,False,True,False
detectors_htc_r50,image_0155.jpg,False,True,False
detectors_htc_r50,image_0156.jpg,False,True,False
detectors_htc_r50,image_0157.jpg,False,False,True
detectors_htc_r50,image_0158.jpg,True,False,False
detectors_htc_r50,image_0159.jpg,False,True,False
detectors_htc_r50,image_0160.jpg,False,True,False
detectors_htc_r50,image_0161.jpg,False,True,False
detectors_htc_r50,image_0162.jpg,True,False,False
detectors_htc_r50,image_0163.jpg,False,True,False
detectors_htc_r50,image_0164.jpg,False,True,False
detectors_htc_r50,image_0165.jpg,True,False,False
detectors_htc_r50,image_0166.jpg,False,True,False
detectors_htc_r50,image_0167.jpg,False,True,False
detectors_htc_r50,image_0168.jpg,True,False,False
detectors_htc_r50,image_0169.jpg,False,True,False
detectors_htc_r50,image_0170.jpg,True,False,False
detectors_htc_r50,image_0171.jpg,False,False,True
detectors_htc_r50,image_0172.jpg,False,True,False
detectors_htc_r50,image_0173.jpg,False,True,False
detectors_htc_r50,image_0174.jpg,True,False,False
detectors_htc_r50,image_0175.jpg,False,True,False
detectors_htc_r50,image_0176.jpg,False,True,False
detectors_htc_r50,image_0177.jpg,False,True,False
detectors_htc_r50,image_0178.jpg,True,False,False
detectors_htc_r50,image_0179.jpg,False,True,False
detectors_htc_r50,image_0180.jpg,True,False,False
detectors_htc_r50,image_0181.jpg,False,True,False
detectors_htc_r50,image_0182.jpg,True,False,False
detectors_htc_r50,image_0183.jpg,False,True,False
detectors_htc_r50,image_0184.jpg,False,False,True
detectors_htc_r50,image_0185.jpg,False,True,False
detectors_htc_r50,image_0186.jpg,False,True,False
detectors_htc_r50,image_0187.jpg,False,True,False
detectors_htc_r50,image_0188.jpg,False,True,False
detectors_htc_r50,image_0189.jpg,False,False,True
detectors_htc_r50,image_0190.jpg,False,True,False
detectors_htc_r50,image_0191.jpg,False,True,False
detectors_htc_r50,image_0192.jpg,False,False,True
detectors_htc_r50,image_0193.jpg,False,True,False
detectors_htc_r50,image_0194.jpg,True,False,False
detectors_htc_r50,image_0195.jpg,True,False,False
detectors_htc_r50,image_0196.jpg,False,True,False
detectors_htc_r50,image_0197.jpg,False,True,False
detectors_htc_r50,image_0198.jpg,False,True,False
detectors_htc_r50,image_0199.jpg,True,False,False
detectors_htc_r50,image_0200.jpg,True,False,False
detectors_htc_r50,image_0201.jpg,True,False,False
detectors_htc_r50,image_0202.jpg,False,True,False
detectors_htc_r50,image_0203.jpg,False,False,True
detectors_htc_r50,image_0204.jpg,False,False,True
detectors_htc_r50,image_0205.jpg,True,False,False
detectors_htc_r50,image_0206.jpg,True,False,False
detectors_htc_r50,image_0207.jpg,False,True,False
detectors_htc_r50,image_0208.jpg,False,True,False
detectors_htc_r50,image_0209.jpg,True,False,False
detectors_htc_r50,image_0210.jpg,False,False,True
detectors_htc_r50,image_0211.jpg,False,False,True
detectors_htc_r50,image_0212.jpg,True,False,False
detectors_htc_r50,image_0213.jpg,False,True,False
detectors_htc_r50,image_0214.jpg,False,True,False
detectors_htc_r50,image_0215.jpg,True,False,False
detectors_htc_r50,image_0216.jpg,False,True,False
detectors_htc_r50,image_0217.jpg,False,True,False
detectors_htc_r50,image_0218.jpg,False,True,False
detectors_htc_r50,image_0219.jpg,False,True,False
detectors_htc_r50,image_0220.jpg,False,False,True
detectors_htc_r50,image_0221.jpg,False,True,False
detectors_htc_r50,image_0222.jpg,False,True,False
detectors_htc_r50,image_0223.jpg,False,True,False
detectors_htc_r50,image_0224.jpg,False,True,False
detectors_htc_r50,image_0225.jpg,False,True,False
detectors_htc_r50,image_0226.jpg,True,False,False
detectors_htc_r50,image_0227.jpg,False,True,False
detectors_htc_r50,image_0228.jpg,False,True,False
detectors_htc_r50,image_0229.jpg,False,True,False
detectors_htc_r50,image_0230.jpg,False,True,False
detectors_htc_r50,image_0231.jpg,False,True,False
detectors_htc_r50,image_0232.jpg,True,False,False
detectors_htc_r50,image_0233.jpg,True,False,False
detectors_htc_r50,image_0234.jpg,False,False,True
detectors_htc_r50,image_0235.jpg,False,True,False
detectors_htc_r50,image_0236.jpg,True,False,False
detectors_htc_r50,image_0237.jpg,False,True,False
detectors_htc_r50,image_0238.jpg,False,True,False
detectors_htc_r50,image_0239.jpg,False,True,False
detectors_htc_r50,image_0240.jpg,False,True,False
detectors_htc_r50,image_0241.jpg,False,False,True
detectors_htc_r50,image_0242.jpg,False,True,False
detectors_htc_r50,image_0243.jpg,False,True,False
detectors_htc_r50,image_0244.jpg,False,False,True
detectors_htc_r50,image_0245.jpg,False,False,True
detectors_htc_r50,image_0246.jpg,False,True,False
detectors_htc_r50,image_0247.jpg,True,False,False
detectors_htc_r50,image_0248.jpg,True,False,False
detectors_htc_r50,image_0249.jpg,False,True,False
detectors_htc_r50,image_0250.jpg,False,True,False
detectors_htc_r50,image_0251.jpg,False,True,False
detectors_htc_r50,image_0252.jpg,False,True,False
detectors_htc_r50,image_0253.jpg,False,False,True
detectors_htc_r50,image_0254.jpg,False,False,True
detectors_htc_r50,image_0255.jpg,False,True,False
detectors_htc_r50,image_0256.jpg,True,False,False
detectors_htc_r50,image_0257.jpg,False,False,True
detectors_htc_r50,image_0258.jpg,False,True,False
detectors_htc_r50,image_0259.jpg,True,False,False
detectors_htc_r50,image_0260.jpg,False,True,False
detectors_htc_r50,image_0261.jpg,True,False,False
detectors_htc_r50,image_0262.jpg,False,False,True
detectors_htc_r50,image_0263.jpg,False,False,True
detectors_htc_r50,image_0264.jpg,False,False,True
detectors_htc_r50,image_0265.jpg,False,False,True
detectors_htc_r50,image_0266.jpg,False,False,True
detectors_htc_r50,image_0267.jpg,True,False,False
detectors_htc_r50,image_0268.jpg,False,False,True
detectors_htc_r50,image_0269.jpg,False,False,True
detectors_htc_r50,image_0270.jpg,False,False,True
detectors_htc_r50,image_0271.jpg,False,True,False
detectors_htc_r50,image_0272.jpg,False,True,False
detectors_htc_r50,image_0273.jpg,False,True,False
detectors_htc_r50,image_0274.jpg,False,False,True
detectors_htc_r50,image_0275.jpg,False,True,False
detectors_htc_r50,image_0276.jpg,False,True,False
detectors_htc_r50,image_0277.jpg,True,False,False
detectors_htc_r50,image_0278.jpg,False,False,True
detectors_htc_r50,image_0279.jpg,False,True,False
detectors_htc_r50,image_0280.jpg,False,False,True
detectors_htc_r50,image_0281.jpg,True,False,False
detectors_htc_r50,image_0282.jpg,True,False,False
detectors_htc_r50,image_0283.jpg,False,False,True
detectors_htc_r50,image_0284.jpg,False,True,False
detectors_htc_r50,image_0285.jpg,False,True,False
detectors_htc_r50,image_0286.jpg,False,True,False
detectors_htc_r50,image_0287.jpg,True,False,False
detectors_htc_r50,image_0288.jpg,False,True,False
detectors_htc_r50,image_0289.jpg,False,True,False
detectors_htc_r50,image_0290.jpg,False,True,False
detectors_htc_r50,image_0291.jpg,True,False,False
detectors_htc_r50,image_0292.jpg,True,False,False
detectors_htc_r50,image_0293.jpg,True,False,False
detectors_htc_r50,image_0294.jpg,True,False,False
detectors_htc_r50,image_0295.jpg,True,False,False
detectors_htc_r50,image_0296.jpg,True,False,False
detectors_htc_r50,image_0297.jpg,True,False,False
detectors_htc_r50,image_0298.jpg,False,True,False
detectors_htc_r50,image_0299.jpg,False,True,False
detectors_htc_r50,image_0300.jpg,False,True,False
detectors_htc_r50,image_0301.jpg,False,True,False
detectors_htc_r50,image_0302.jpg,False,False,True
detectors_htc_r50,image_0303.jpg,True,False,False
detectors_htc_r50,image_0304.jpg,False,False,True
detectors_htc_r50,image_0305.jpg,False,True,False
detectors_htc_r50,image_0306.jpg,False,True,False
detectors_htc_r50,image_0307.jpg,True,False,False
detectors_htc_r50,image_0308.jpg,True,False,False
detectors_htc_r50,image_0309.jpg,False,True,False
detectors_htc_r50,image_0310.jpg,False,False,True
detectors_htc_r50,image_0311.jpg,False,False,True
detectors_htc_r50,image_0312.jpg,False,False,True
detectors_htc_r50,image_0313.jpg,True,False,False
detectors_htc_r50,image_0314.jpg,True,False,False
detectors_htc_r50,image_0315.jpg,True,False,False
detectors_htc_r50,image_0316.jpg,True,False,False
detectors_htc_r50,image_0317.jpg,True,False,False
detectors_htc_r50,image_0318.jpg,False,False,True
detectors_htc_r50,image_0319.jpg,False,True,False
detectors_htc_r50,image_0320.jpg,True,False,False
detectors_htc_r50,image_0321.jpg,True,False,False
detectors_htc_r50,image_0322.jpg,True,False,False
detectors_htc_r50,image_0323.jpg,True,False,False
detectors_htc_r50,image_0324.jpg,False,False,True
detectors_htc_r50,image_0325.jpg,True,False,False
detectors_htc_r50,image_0326.jpg,False,False,True
detectors_htc_r50,image_0327.jpg,False,True,False
detectors_htc_r50,image_0328.jpg,False,False,True
detectors_htc_r50,image_0329.jpg,False,True,False
detectors_htc_r50,image_0330.jpg,False,True,False
detectors_htc_r50,image_0331.jpg,False,True,False
detectors_htc_r50,image_0332.jpg,False,True,False
detectors_htc_r50,image_0333.jpg,False,True,False
detectors_htc_r50,image_0334.jpg,False,True,False
detectors_htc_r50,image_0335.jpg,False,False,True
detectors_htc_r50,image_0336.jpg,True,False,False
detectors_htc_r50,image_0337.jpg,True,False,False
detectors_htc_r50,image_0338.jpg,True,False,False
detectors_htc_r50,image_0339.jpg,True,False,False
detectors_htc_r50,image_0340.jpg,False,True,False
detectors_htc_r50,image_0341.jpg,False,True,False
detectors_htc_r50,image_0342.jpg,False,True,False
detectors_htc_r50,image_0343.jpg,True,False,False
detectors_htc_r50,image_0344.jpg,False,True,False
detectors_htc_r50,image_0345.jpg,True,False,False
detectors_htc_r50,image_0346.jpg,False,True,False
detectors_htc_r50,image_0347.jpg,False,True,False
detectors_htc_r50,image_0348.jpg,True,False,False
detectors_htc_r50,image_0349.jpg,False,True,False
detectors_htc_r50,image_0350.jpg,False,True,False
detectors_htc_r50,image_0351.jpg,False,True,False
detectors_htc_r50,image_0352.jpg,True,False,False
detectors_htc_r50,image_0353.jpg,False,True,False
detectors_htc_r50,image_0354.jpg,True,False,False
detectors_htc_r50,image_0355.jpg,False,True,False
detectors_htc_r50,image_0356.jpg,False,True,False
detectors_htc_r50,image_0357.jpg,True,False,False
detectors_htc_r50,image_0358.jpg,False,True,False
detectors_htc_r50,image_0359.jpg,False,True,False
detectors_htc_r50,image_0360.jpg,False,True,False
detectors_htc_r50,image_0361.jpg,False,True,False
detectors_htc_r50,image_0362.jpg,False,True,False
detectors_htc_r50,image_0363.jpg,True,False,False
detectors_htc_r50,image_0364.jpg,False,False,True
detectors_htc_r50,image_0365.jpg,False,True,False
detectors_htc_r50,image_0366.jpg,False,True,False
detectors_htc_r50,image_0367.jpg,False,True,False
detectors_htc_r50,image_0368.jpg,False,True,False
detectors_htc_r50,image_0369.jpg,False,True,False
detectors_htc_r50,image_0370.jpg,False,False,True
detectors_htc_r50,image_0371.jpg,False,False,True
detectors_htc_r50,image_0372.jpg,False,True,False
detectors_htc_r50,image_0373.jpg,False,True,False
detectors_htc_r50,image_0374.jpg,False,False,True
detectors_htc_r50,image_0375.jpg,False,True,False
detectors_htc_r50,image_0376.jpg,False,False,True
detectors_htc_r50,image_0377.jpg,False,True,False
detectors_htc_r50,image_0378.jpg,False,False,True
detectors_htc_r50,image_0379.jpg,False,True,False
detectors_htc_r50,image_0380.jpg,True,False,False
detectors_htc_r50,image_0381.jpg,True,False,False
detectors_htc_r50,image_0382.jpg,False,True,False
detectors_htc_r50,image_0383.jpg,False,True,False
detectors_htc_r50,image_0384.jpg,False,True,False
detectors_htc_r50,image_0385.jpg,False,True,False
detectors_htc_r50,image_0386.jpg,True,False,False
detectors_htc_r50,image_0387.jpg,False,True,False
detectors_htc_r50,image_0388.jpg,False,True,False
detectors_htc_r50,image_0389.jpg,False,False,True
detectors_htc_r50,image_0390.jpg,False,True,False
detectors_htc_r50,image_0391.jpg,False,True,False
detectors_htc_r50,image_0392.jpg,False,True,False
detectors_htc_r50,image_0393.jpg,False,True,False
detectors_htc_r50,image_0394.jpg,False,True,False
detectors_htc_r50,image_0395.jpg,False,True,False
detectors_htc_r50,image_0396.jpg,True,False,False
detectors_htc_r50,image_0397.jpg,False,True,False
detectors_htc_r50,image_0398.jpg,True,False,False
detectors_htc_r50,image_0399.jpg,True,False,False
detectors_htc_r50,image_0400.jpg,False,False,True
detectors_htc_r50,image_0401.jpg,False,False,True
detectors_htc_r50,image_0402.jpg,False,False,True
detectors_htc_r50,image_0403.jpg,False,False,True
detectors_htc_r50,image_0404.jpg,True,False,False
detectors_htc_r50,image_0405.jpg,True,False,False
detectors_htc_r50,image_0406.jpg,False,True,False
detectors_htc_r50,image_0407.jpg,True,False,False
detectors_htc_r50,image_0408.jpg,False,True,False
detectors_htc_r50,image_0409.jpg,True,False,False
detectors_htc_r50,image_0410.jpg,False,True,False
detectors_htc_r50,image_0411.jpg,True,False,False
detectors_htc_r50,image_0412.jpg,False,False,True
detectors_htc_r50,image_0413.jpg,True,False,False
detectors_htc_r50,image_0414.jpg,True,False,False
detectors_htc_r50,image_0415.jpg,True,False,False
detectors_htc_r50,image_0416.jpg,False,True,False
detectors_htc_r50,image_0417.jpg,False,True,False
detectors_htc_r50,image_0418.jpg,True,False,False
detectors_htc_r50,image_0419.jpg,True,False,False
detectors_htc_r50,image_0420.jpg,False,False,True
detectors_htc_r50,image_0421.jpg,False,True,False
detectors_htc_r50,image_0422.jpg,False,True,False
detectors_htc_r50,image_0423.jpg,True,False,False
detectors_htc_r50,image_0424.jpg,True,False,False
detectors_htc_r50,image_0425.jpg,False,True,False
detectors_htc_r50,image_0426.jpg,False,False,True
detectors_htc_r50,image_0427.jpg,False,True,False
detectors_htc_r50,image_0428.jpg,False,True,False
detectors_htc_r50,image_0429.jpg,True,False,False
detectors_htc_r50,image_0430.jpg,False,True,False
detectors_htc_r50,image_0431.jpg,False,True,False
detectors_htc_r50,image_0432.jpg,True,False,False
detectors_htc_r50,image_0433.jpg,False,True,False
detectors_htc_r50,image_0434.jpg,True,False,False
detectors_htc_r50,image_0435.jpg,True,False,False
detectors_htc_r50,image_0436.jpg,False,True,False
detectors_htc_r50,image_0437.jpg,False,True,False
detectors_htc_r50,image_0438.jpg,False,True,False
detectors_htc_r50,image_0439.jpg,False,False,True
detectors_htc_r50,image_0440.jpg,False,True,False
detectors_htc_r50,image_0441.jpg,True,False,False
detectors_htc_r50,image_0442.jpg,False,True,False
detectors_htc_r50,image_0443.jpg,False,True,False
detectors_htc_r50,image_0444.jpg,False,True,False
detectors_htc_r50,image_0445.jpg,True,False,False
detectors_htc_r50,image_0446.jpg,False,False,True
detectors_htc_r50,image_0447.jpg,False,True,False
detectors_htc_r50,image_0448.jpg,False,True,False
detectors_htc_r50,image_0449.jpg,False,True,False
detectors_htc_r50,image_0450.jpg,False,True,False
detectors_htc_r50,image_0451.jpg,False,True,False
detectors_htc_r50,image_0452.jpg,False,True,False
detectors_htc_r50,image_0453.jpg,False,True,False
detectors_htc_r50,image_0454.jpg,False,True,False
detectors_htc_r50,image_0455.jpg,False,True,False
detectors_htc_r50,image_0456.jpg,True,False,False
detectors_htc_r50,image_0457.jpg,False,True,False
detectors_htc_r50,image_0458.jpg,False,True,False
detectors_htc_r50,image_0459.jpg,True,True,False
detectors_htc_r50,image_0460.jpg,True,False,False
detectors_htc_r50,image_0461.jpg,False,True,False
detectors_htc_r50,image_0462.jpg,False,True,False
detectors_htc_r50,image_0463.jpg,True,False,False
detectors_htc_r50,image_0464.jpg,False,True,False
detectors_htc_r50,image_0465.jpg,True,False,False
detectors_htc_r50,image_0466.jpg,False,False,True
detectors_htc_r50,image_0467.jpg,True,False,False
detectors_htc_r50,image_0468.jpg,True,False,False
detectors_htc_r50,image_0469.jpg,False,True,False
detectors_htc_r50,image_0470.jpg,False,False,True
detectors_htc_r50,image_0471.jpg,True,False,False
detectors_htc_r50,image_0472.jpg,False,True,False
detectors_htc_r50,image_0473.jpg,True,False,False
detectors_htc_r50,image_0474.jpg,False,True,False
detectors_htc_r50,image_0475.jpg,False,True,False
detectors_htc_r50,image_0476.jpg,True,False,False
detectors_htc_r50,image_0477.jpg,False,True,False
detectors_htc_r50,image_0478.jpg,True,False,False
detectors_htc_r50,image_0479.jpg,False,True,False
detectors_htc_r50,image_0480.jpg,False,True,False
detectors_htc_r50,image_0481.jpg,True,False,False
detectors_htc_r50,image_0482.jpg,False,False,True
detectors_htc_r50,image_0483.jpg,False,True,False
detectors_htc_r50,image_0484.jpg,False,True,False
detectors_htc_r50,image_0485.jpg,False,False,True
detectors_htc_r50,image_0486.jpg,False,False,True
detectors_htc_r50,image_0487.jpg,False,False,True
detectors_htc_r50,image_0488.jpg,False,True,False
detectors_htc_r50,image_0489.jpg,False,True,False
detectors_htc_r50,image_0490.jpg,False,True,False
detectors_htc_r50,image_0491.jpg,True,False,False
detectors_htc_r50,image_0492.jpg,True,False,False
detectors_htc_r50,image_0493.jpg,False,False,True
detectors_htc_r50,image_0494.jpg,True,False,False
detectors_htc_r50,image_0495.jpg,False,True,False
detectors_htc_r50,image_0496.jpg,True,False,False
detectors_htc_r50,image_0497.jpg,False,False,True
detectors_htc_r50,image_0498.jpg,False,True,False
detectors_htc_r50,image_0499.jpg,False,False,True
detectors_htc_r50,image_0500.jpg,False,False,True
detectors_htc_r50,image_0501.jpg,True,False,False
detectors_htc_r50,image_0502.jpg,False,False,True
detectors_htc_r50,image_0503.jpg,False,True,False
detectors_htc_r50,image_0504.jpg,False,False,True
detectors_htc_r50,image_0505.jpg,False,True,False
detectors_htc_r50,image_0506.jpg,False,False,True
detectors_htc_r50,image_0507.jpg,False,True,False
detectors_htc_r50,image_0508.jpg,False,False,True
detectors_htc_r50,image_0509.jpg,True,False,False
detectors_htc_r50,image_0510.jpg,True,False,False
detectors_htc_r50,image_0511.jpg,False,False,True
detectors_htc_r50,image_0512.jpg,False,True,False
detectors_htc_r50,image_0513.jpg,True,False,False
detectors_htc_r50,image_0514.jpg,True,False,False
detectors_htc_r50,image_0515.jpg,False,True,False
detectors_htc_r50,image_0516.jpg,False,True,False
detectors_htc_r50,image_0517.jpg,False,False,True
detectors_htc_r50,image_0518.jpg,True,False,False
detectors_htc_r50,image_0519.jpg,False,False,True
detectors_htc_r50,image_0520.jpg,False,True,False
detectors_htc_r50,image_0521.jpg,False,True,False
detectors_htc_r50,image_0522.jpg,False,True,False
detectors_htc_r50,image_0523.jpg,False,False,True
detectors_htc_r50,image_0524.jpg,False,True,False
detectors_htc_r50,image_0525.jpg,True,False,False
detectors_htc_r50,image_0526.jpg,False,False,True
detectors_htc_r50,image_0527.jpg,False,True,False
detectors_htc_r50,image_0528.jpg,False,True,False
detectors_htc_r50,image_0529.jpg,True,False,False
detectors_htc_r50,image_0530.jpg,True,False,False
detectors_htc_r50,image_0531.jpg,False,True,False
detectors_htc_r50,image_0532.jpg,False,False,True
detectors_htc_r50,image_0533.jpg,False,True,False
detectors_htc_r50,image_0534.jpg,False,False,True
detectors_htc_r50,image_0535.jpg,True,False,False
detectors_htc_r50,image_0536.jpg,False,False,True
detectors_htc_r50,image_0537.jpg,False,True,False
detectors_htc_r50,image_0538.jpg,True,False,False
detectors_htc_r50,image_0539.jpg,True,False,False
detectors_htc_r50,image_0540.jpg,True,False,False
detectors_htc_r50,image_0541.jpg,False,False,True
detectors_htc_r50,image_0542.jpg,True,False,False
detectors_htc_r50,image_0543.jpg,False,False,True
detectors_htc_r50,image_0544.jpg,True,False,False
detectors_htc_r50,image_0545.jpg,False,True,False
detectors_htc_r50,image_0546.jpg,False,False,True
detectors_htc_r50,image_0547.jpg,True,False,False
detectors_htc_r50,image_0548.jpg,False,True,False
detectors_htc_r50,image_0549.jpg,False,False,True
detectors_htc_r50,image_0550.jpg,False,True,False
detectors_htc_r50,image_0551.jpg,True,False,False
detectors_htc_r50,image_0552.jpg,False,False,True
detectors_htc_r50,image_0553.jpg,False,False,True
detectors_htc_r50,image_0554.jpg,True,False,False
detectors_htc_r50,image_0555.jpg,True,False,False
detectors_htc_r50,image_0556.jpg,True,False,False
detectors_htc_r50,image_0557.jpg,True,False,False
